iteration,norm,normB
235,5.482785024246193e-09,8.442574596472384e-10
236,5.224377903271219e-09,8.044652400696808e-10
237,4.978152651032046e-09,7.665492297628211e-10
238,4.743535280677031e-09,7.304208111098726e-10
239,4.519977885480228e-09,6.95995486396882e-10
240,4.306959280035608e-09,6.631932489420974e-10
241,4.1039816875556375e-09,6.319372907827679e-10
242,3.910572157694498e-09,6.021548921250972e-10
243,3.726279469450409e-09,5.737763421694693e-10
244,3.550673283410948e-09,5.46735500679063e-10
245,3.383344539212133e-09,5.209693480716135e-10
246,3.2239025428851602e-09,4.964176926158676e-10
247,3.071975532190479e-09,4.730234179598941e-10
248,2.9272095135987696e-09,4.5073169265445633e-10
249,2.7892661397921494e-09,4.2949068342064786e-10
250,2.657824812184509e-09,4.0925091417243025e-10
251,2.5325779388790535e-09,3.899649847199539e-10
252,2.4132338234366323e-09,3.715881826029076e-10
253,2.2995146050957224e-09,3.54077300716103e-10
254,2.1911546509517115e-09,3.3739198384894784e-10
255,2.087901957246333e-09,3.214927936198378e-10
256,1.9895148587357907e-09,3.0634311160354504e-10
257,1.895764580622083e-09,2.9190722160656983e-10
258,1.8064323496108145e-09,2.781518586118315e-10
259,1.7213102704232512e-09,2.650446479109885e-10
260,1.6401993242847634e-09,2.5255520233210383e-10
261,1.5629111371393026e-09,2.406542046764633e-10
262,1.489264605295959e-09,2.2931423829480418e-10
263,1.4190893316128519e-09,2.1850858016779468e-10
264,1.3522204879233286e-09,2.0821216528196496e-10
265,1.28850300593828e-09,1.9840094204288122e-10
266,1.2277883312024478e-09,1.89052183358029e-10
267,1.1699342974622678e-09,1.8014387144068957e-10
268,1.1148069056622155e-09,1.7165532015191866e-10
269,1.0622770098833257e-09,1.6356679445659e-10
270,1.0122224826044885e-09,1.5585956081874089e-10
271,9.645269183629983e-10,1.4851543757437562e-10
272,9.190786634248534e-10,1.4151735250786107e-10
273,8.757717795314544e-10,1.3484900632044575e-10
274,8.345060853191852e-10,1.2849494999327948e-10
275,7.951844809380655e-10,1.22440315022247e-10
276,7.577159820801774e-10,1.166710534663746e-10
277,7.220131313995011e-10,1.1117345238832469e-10
278,6.879921815462122e-10,1.0593509238003392e-10
279,6.555748394347933e-10,1.0094350230889082e-10
280,6.246847858765995e-10,9.618712467841355e-11
281,5.952504433513451e-10,9.165490115687124e-11
282,5.672028735009826e-10,8.73361065090274e-11
283,5.404767966045578e-10,8.322098281984442e-11
284,5.150103666846035e-10,7.92997477114646e-11
285,4.90743826479042e-10,7.556314983077519e-11
286,4.676205337805598e-10,7.20027296036075e-11
287,4.455869649404441e-10,6.861006527445464e-11
288,4.2459162531303397e-10,6.537723553397298e-11
289,4.045853632139697e-10,6.229680984793931e-11
290,3.8552240193520654e-10,5.936143216423053e-11
291,3.67356705066742e-10,5.656438799259112e-11
292,3.5004782048417984e-10,5.3899128444541515e-11
293,3.335539055791789e-10,5.1359607379284176e-11
294,3.178375590064939e-10,4.893953425065471e-11
295,3.0286170614730274e-10,4.6633649050681806e-11
296,2.8859135489325283e-10,4.443625752780461e-11
297,2.749934233024515e-10,4.234261053388351e-11
298,2.620363276354278e-10,4.034748880262214e-11
299,2.4968976683224267e-10,3.844629940994016e-11
300,2.379248190681237e-10,3.663482053115145e-11
301,2.267140870725465e-10,3.490869904508382e-11
302,2.1603185938993886e-10,3.3263843898902896e-11
303,2.0585284614344947e-10,3.169656081730752e-11
304,1.9615380845708245e-10,3.0203065653494515e-11
