min_diff,dtv,case
1e-15,0.13146096894913087,small
9e-16,0.13146096894913087,small
8e-16,0.13146096894913087,small
6.999999999999999e-16,0.13146096894913087,small
5.999999999999999e-16,0.13146096894913087,small
4.999999999999998e-16,0.13146096894913087,small
3.999999999999998e-16,0.13146096894913087,small
2.9999999999999975e-16,0.13146096894913087,small
1.999999999999997e-16,0.13146096894913087,small
9.999999999999965e-17,0.13146096894913087,small
