iteration,norm,normB
569,1.5810745973874446e-16,3.1031676915590914e-17
570,1.1374019759220412e-16,5.003707553108401e-17
571,9.429941497750895e-17,4.163336342344337e-17
572,1.0412676761425237e-16,4.8074067159589095e-17
573,2.1668772505855793e-16,2.7755575615628914e-17
574,1.2605126751125787e-16,3.1031676915590914e-17
575,6.930214858729611e-17,0.0
576,6.825205530228834e-17,2.7755575615628914e-17
577,2.8345615157799096e-17,4.163336342344337e-17
578,2.2979030092049016e-16,5.003707553108401e-17
579,1.980549829951254e-16,5.551115123125783e-17
580,1.5810745973874446e-16,3.1031676915590914e-17
581,1.1374019759220412e-16,5.003707553108401e-17
582,9.429941497750895e-17,4.163336342344337e-17
583,1.0412676761425237e-16,4.8074067159589095e-17
584,2.1668772505855793e-16,2.7755575615628914e-17
585,1.2605126751125787e-16,3.1031676915590914e-17
586,6.930214858729611e-17,0.0
587,6.825205530228834e-17,2.7755575615628914e-17
588,2.8345615157799096e-17,4.163336342344337e-17
589,2.2979030092049016e-16,5.003707553108401e-17
590,1.980549829951254e-16,5.551115123125783e-17
591,1.5810745973874446e-16,3.1031676915590914e-17
592,1.1374019759220412e-16,5.003707553108401e-17
593,9.429941497750895e-17,4.163336342344337e-17
594,1.0412676761425237e-16,4.8074067159589095e-17
595,2.1668772505855793e-16,2.7755575615628914e-17
596,1.2605126751125787e-16,3.1031676915590914e-17
597,6.930214858729611e-17,0.0
598,6.825205530228834e-17,2.7755575615628914e-17
599,2.8345615157799096e-17,4.163336342344337e-17
600,2.2979030092049016e-16,5.003707553108401e-17
601,1.980549829951254e-16,5.551115123125783e-17
602,1.5810745973874446e-16,3.1031676915590914e-17
603,1.1374019759220412e-16,5.003707553108401e-17
604,9.429941497750895e-17,4.163336342344337e-17
605,1.0412676761425237e-16,4.8074067159589095e-17
606,2.1668772505855793e-16,2.7755575615628914e-17
607,1.2605126751125787e-16,3.1031676915590914e-17
608,6.930214858729611e-17,0.0
609,6.825205530228834e-17,2.7755575615628914e-17
610,2.8345615157799096e-17,4.163336342344337e-17
611,2.2979030092049016e-16,5.003707553108401e-17
612,1.980549829951254e-16,5.551115123125783e-17
613,1.5810745973874446e-16,3.1031676915590914e-17
614,1.1374019759220412e-16,5.003707553108401e-17
615,9.429941497750895e-17,4.163336342344337e-17
616,1.0412676761425237e-16,4.8074067159589095e-17
617,2.1668772505855793e-16,2.7755575615628914e-17
618,1.2605126751125787e-16,3.1031676915590914e-17
619,6.930214858729611e-17,0.0
620,6.825205530228834e-17,2.7755575615628914e-17
621,2.8345615157799096e-17,4.163336342344337e-17
622,2.2979030092049016e-16,5.003707553108401e-17
623,1.980549829951254e-16,5.551115123125783e-17
624,1.5810745973874446e-16,3.1031676915590914e-17
625,1.1374019759220412e-16,5.003707553108401e-17
626,9.429941497750895e-17,4.163336342344337e-17
627,1.0412676761425237e-16,4.8074067159589095e-17
628,2.1668772505855793e-16,2.7755575615628914e-17
629,1.2605126751125787e-16,3.1031676915590914e-17
630,6.930214858729611e-17,0.0
631,6.825205530228834e-17,2.7755575615628914e-17
632,2.8345615157799096e-17,4.163336342344337e-17
633,2.2979030092049016e-16,5.003707553108401e-17
634,1.980549829951254e-16,5.551115123125783e-17
635,1.5810745973874446e-16,3.1031676915590914e-17
636,1.1374019759220412e-16,5.003707553108401e-17
637,9.429941497750895e-17,4.163336342344337e-17
638,1.0412676761425237e-16,4.8074067159589095e-17
639,2.1668772505855793e-16,2.7755575615628914e-17
640,1.2605126751125787e-16,3.1031676915590914e-17
641,6.930214858729611e-17,0.0
642,6.825205530228834e-17,2.7755575615628914e-17
643,2.8345615157799096e-17,4.163336342344337e-17
644,2.2979030092049016e-16,5.003707553108401e-17
645,1.980549829951254e-16,5.551115123125783e-17
646,1.5810745973874446e-16,3.1031676915590914e-17
647,1.1374019759220412e-16,5.003707553108401e-17
648,9.429941497750895e-17,4.163336342344337e-17
649,1.0412676761425237e-16,4.8074067159589095e-17
650,2.1668772505855793e-16,2.7755575615628914e-17
651,1.2605126751125787e-16,3.1031676915590914e-17
652,6.930214858729611e-17,0.0
653,6.825205530228834e-17,2.7755575615628914e-17
654,2.8345615157799096e-17,4.163336342344337e-17
655,2.2979030092049016e-16,5.003707553108401e-17
656,1.980549829951254e-16,5.551115123125783e-17
657,1.5810745973874446e-16,3.1031676915590914e-17
658,1.1374019759220412e-16,5.003707553108401e-17
659,9.429941497750895e-17,4.163336342344337e-17
660,1.0412676761425237e-16,4.8074067159589095e-17
661,2.1668772505855793e-16,2.7755575615628914e-17
662,1.2605126751125787e-16,3.1031676915590914e-17
663,6.930214858729611e-17,0.0
664,6.825205530228834e-17,2.7755575615628914e-17
665,2.8345615157799096e-17,4.163336342344337e-17
666,2.2979030092049016e-16,5.003707553108401e-17
667,1.980549829951254e-16,5.551115123125783e-17
668,1.5810745973874446e-16,3.1031676915590914e-17
669,1.1374019759220412e-16,5.003707553108401e-17
670,9.429941497750895e-17,4.163336342344337e-17
671,1.0412676761425237e-16,4.8074067159589095e-17
672,2.1668772505855793e-16,2.7755575615628914e-17
673,1.2605126751125787e-16,3.1031676915590914e-17
674,6.930214858729611e-17,0.0
675,6.825205530228834e-17,2.7755575615628914e-17
676,2.8345615157799096e-17,4.163336342344337e-17
677,2.2979030092049016e-16,5.003707553108401e-17
678,1.980549829951254e-16,5.551115123125783e-17
679,1.5810745973874446e-16,3.1031676915590914e-17
680,1.1374019759220412e-16,5.003707553108401e-17
681,9.429941497750895e-17,4.163336342344337e-17
682,1.0412676761425237e-16,4.8074067159589095e-17
683,2.1668772505855793e-16,2.7755575615628914e-17
684,1.2605126751125787e-16,3.1031676915590914e-17
685,6.930214858729611e-17,0.0
686,6.825205530228834e-17,2.7755575615628914e-17
687,2.8345615157799096e-17,4.163336342344337e-17
688,2.2979030092049016e-16,5.003707553108401e-17
689,1.980549829951254e-16,5.551115123125783e-17
690,1.5810745973874446e-16,3.1031676915590914e-17
691,1.1374019759220412e-16,5.003707553108401e-17
692,9.429941497750895e-17,4.163336342344337e-17
693,1.0412676761425237e-16,4.8074067159589095e-17
694,2.1668772505855793e-16,2.7755575615628914e-17
695,1.2605126751125787e-16,3.1031676915590914e-17
696,6.930214858729611e-17,0.0
697,6.825205530228834e-17,2.7755575615628914e-17
698,2.8345615157799096e-17,4.163336342344337e-17
699,2.2979030092049016e-16,5.003707553108401e-17
700,1.980549829951254e-16,5.551115123125783e-17
