iteration,norm,normB
297,4.2467412495729216e-15,3.417889527021584e-16
298,3.81203263630211e-15,2.536495558929408e-16
299,3.1628685618452588e-15,2.5711387621264605e-16
300,3.176573791701566e-15,2.498001805406602e-16
301,2.603365125109757e-15,2.259406572275432e-16
302,2.3304768703361992e-15,1.0315407380583415e-16
303,2.2706092382609606e-15,2.268710597756992e-16
304,1.9358441418104693e-15,1.9357524242651527e-16
305,1.7429594738538071e-15,1.2719202621569003e-16
306,1.7150775083522768e-15,8.039839784379823e-17
307,1.445379678326312e-15,1.2456232622454378e-16
308,1.215750351547927e-15,1.6915110622252185e-16
309,1.028373573458272e-15,1.3985787785349405e-16
310,9.91254449423589e-16,1.6800866271542496e-16
311,1.2092503398388249e-15,6.947562107041945e-17
312,9.53911805117896e-16,7.016522229951154e-17
313,6.174056075570125e-16,1.1210126175528405e-16
314,6.595417743131681e-16,8.946868911166325e-17
315,5.847999583990129e-16,2.8609792490763984e-17
316,7.906686157601658e-16,5.594315114139762e-17
317,6.135920713335528e-16,1.1188630228279524e-16
318,5.321502834705983e-16,6.216025217875883e-17
319,5.069905573112595e-16,4.220764384040162e-17
320,5.3904421138562285e-16,6.216025217875883e-17
321,5.032731483113582e-16,5.732467154385379e-17
322,4.3640622976258345e-16,1.4304896245381992e-17
323,3.481482404720659e-16,5.732467154385379e-17
324,3.3972246307450016e-16,0.0
325,3.1581497272129766e-16,1.1107649934270853e-16
326,3.966338157558633e-16,5.721958498152797e-17
327,4.806655499966206e-16,3.469446951953614e-18
328,3.196789916057164e-16,1.1443916996305594e-16
329,3.2307798509757976e-16,1.18774731498903e-16
330,3.9679311102091545e-16,1.1188630228279524e-16
331,5.450897560680633e-16,4.163336342344337e-17
332,3.7489296831450246e-16,5.732467154385379e-17
333,3.363037852658522e-16,3.469446951953614e-18
334,3.120477756402109e-16,0.0
335,3.144398647118074e-16,1.1449174941446927e-16
336,2.1587377358793472e-16,1.3877787807814457e-17
337,4.750735894131342e-17,1.3877787807814457e-17
338,1.9002943576525368e-17,0.0
339,1.3650411060457669e-16,5.551115123125783e-17
340,3.3758984649884643e-16,1.1210126175528405e-16
341,3.6641696364673835e-16,1.7169381238494628e-16
342,4.870836632696714e-16,1.8631931528314482e-16
343,6.257857153497221e-16,7.858125020761362e-17
344,3.242773118236043e-16,0.0
345,5.162544059354965e-16,5.732467154385379e-17
346,2.4220367957531106e-16,5.732467154385379e-17
347,5.000338538839874e-16,1.3110653970590514e-16
348,3.900004068689954e-16,4.163336342344337e-17
349,3.122502256758253e-16,1.1449174941446927e-16
350,4.505942141838354e-16,2.373720453959966e-16
351,4.60169531135403e-16,1.4788962752995067e-16
352,3.001322285554098e-16,4.1777673608052095e-17
353,4.9215427951253185e-68,3.469446951953614e-18
354,8.498374721940739e-18,0.0
355,8.498374721940739e-18,0.0
356,2.7208074580422697e-16,5.551115123125783e-17
357,3.888877072922307e-16,1.119400808498433e-16
358,3.7472436341804374e-16,5.732467154385379e-17
359,2.92947494639705e-16,5.551115123125783e-17
360,5.307403413721835e-16,1.119400808498433e-16
361,5.316920379135513e-16,5.551115123125783e-17
362,2.46782325056253e-16,1.119400808498433e-16
363,4.796878986441757e-16,1.7567876183194558e-16
364,3.6663863897188037e-16,8.333897564733124e-17
365,2.2128436193288824e-16,3.469446951953614e-18
366,3.6604720644974975e-16,1.1107649934270853e-16
367,4.3460276203068697e-16,1.18774731498903e-16
368,5.993764580545835e-16,5.551115123125783e-17
369,4.867313825436558e-16,1.4304896245381992e-17
370,2.8304181167352786e-16,5.732467154385379e-17
371,1.7750214135035086e-16,1.1464934308770758e-16
372,3.9496876521487887e-16,8.892890325501651e-17
373,3.946028839272567e-16,1.1449174941446927e-16
374,4.2338626521634115e-16,1.7567876183194558e-16
375,6.303852404434332e-16,7.858125020761362e-17
376,3.2274249384914965e-16,0.0
377,2.726442321456133e-16,0.0
378,1.3623931091660726e-16,5.551115123125783e-17
379,2.385607466802592e-16,1.1862261865335482e-16
380,3.961783335020777e-16,6.947562107041945e-17
381,2.0276238749233368e-16,5.551115123125783e-17
382,3.546989901551683e-16,2.7755575615628914e-17
383,2.1211916067566078e-16,1.1102230246251565e-16
384,5.56367765341989e-16,1.7584997204881085e-16
385,3.6985020521841463e-16,1.0061396160665481e-16
386,3.774847569907302e-16,1.1449174941446927e-16
387,4.141813506970308e-16,1.2432050435751766e-16
388,4.619708994757251e-16,5.732467154385379e-17
389,4.2981953179834164e-16,4.1777673608052095e-17
390,4.576514847043675e-17,2.7755575615628914e-17
391,3.5039696624640784e-17,3.469446951953614e-18
392,1.998925406686276e-16,0.0
393,4.954085977824488e-16,1.1107649934270853e-16
394,3.934114197069262e-16,8.913170603436999e-17
395,6.063696071768671e-16,1.1862261865335482e-16
396,4.2981953179834164e-16,1.389512421408389e-16
397,5.511672668725034e-16,1.0031442548020353e-16
398,3.250558899234787e-16,6.947562107041945e-17
399,3.271598335054605e-16,1.1862261865335482e-16
400,5.249767376196906e-16,1.7584997204881085e-16
401,3.903706019280141e-16,5.594315114139762e-17
402,4.949528148480988e-16,1.1107649934270853e-16
403,3.792265814338977e-16,1.1862261865335482e-16
404,2.601391232031555e-16,8.892890325501651e-17
405,3.869561146241669e-16,1.1449174941446927e-16
406,3.318993436086816e-16,1.864807565362765e-16
407,3.7366281917926806e-16,1.0013427371767394e-16
408,6.226038315216705e-16,1.1107649934270853e-16
409,7.552684005518291e-16,1.3882123939089715e-16
